ticker,cik,accession_number,filing_date,report_date,form_type,primary_document,filing_url,source,collected_at
AAPL,0000320193,0000320193-21-000038,2021-02-25,2021-02-23,4,xslF345X03/wf-form4_161429609463628.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000038/xslF345X03/wf-form4_161429609463628.xml,sec_edgar,2026-05-21 20:10:02.869254+00:00
AAPL,0000320193,0000320193-21-000037,2021-02-25,2021-02-23,4,xslF345X03/wf-form4_161429604194177.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000037/xslF345X03/wf-form4_161429604194177.xml,sec_edgar,2026-05-21 20:10:02.869255+00:00
AAPL,0000320193,0000320193-21-000036,2021-02-25,2021-02-23,4,xslF345X03/wf-form4_161429598243346.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000036/xslF345X03/wf-form4_161429598243346.xml,sec_edgar,2026-05-21 20:10:02.869256+00:00
AAPL,0000320193,0000320193-21-000035,2021-02-25,2021-02-23,4,xslF345X03/wf-form4_161429591861303.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000035/xslF345X03/wf-form4_161429591861303.xml,sec_edgar,2026-05-21 20:10:02.869257+00:00
AAPL,0000320193,0000320193-21-000034,2021-02-25,2021-02-23,4,xslF345X03/wf-form4_161429585074371.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000034/xslF345X03/wf-form4_161429585074371.xml,sec_edgar,2026-05-21 20:10:02.869258+00:00
AAPL,0000320193,0001193125-21-054710,2021-02-24,2021-02-23,8-K,d101693d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521054710/d101693d8k.htm,sec_edgar,2026-05-21 20:10:02.869259+00:00
AAPL,0000320193,0001214659-21-002046,2021-02-18,,PX14A6G,r217211px14a6g.htm,https://www.sec.gov/Archives/edgar/data/320193/000121465921002046/r217211px14a6g.htm,sec_edgar,2026-05-21 20:10:02.869260+00:00
AAPL,0000320193,0001193125-21-044816,2021-02-16,,SC 13G/A,d107461dsc13ga.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521044816/d107461dsc13ga.htm,sec_edgar,2026-05-21 20:10:02.869261+00:00
AAPL,0000320193,0001193125-21-036337,2021-02-10,,SD,d119389dsd.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521036337/d119389dsd.htm,sec_edgar,2026-05-21 20:10:02.869263+00:00
AAPL,0000320193,0001104659-21-017199,2021-02-10,,SC 13G/A,tv0010-appleinc.htm,https://www.sec.gov/Archives/edgar/data/320193/000110465921017199/tv0010-appleinc.htm,sec_edgar,2026-05-21 20:10:02.869265+00:00
AAPL,0000320193,0001193125-21-032394,2021-02-08,2021-02-01,8-K,d70217d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521032394/d70217d8k.htm,sec_edgar,2026-05-21 20:10:02.869266+00:00
AAPL,0000320193,0000834237-21-007542,2021-02-05,,SC 13G/A,us0378331005_020421.txt,https://www.sec.gov/Archives/edgar/data/320193/000083423721007542/us0378331005_020421.txt,sec_edgar,2026-05-21 20:10:02.869267+00:00
AAPL,0000320193,0000320193-21-000026,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239555356050.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000026/xslF345X03/wf-form4_161239555356050.xml,sec_edgar,2026-05-21 20:10:02.869268+00:00
AAPL,0000320193,0000320193-21-000025,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239548384646.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000025/xslF345X03/wf-form4_161239548384646.xml,sec_edgar,2026-05-21 20:10:02.869269+00:00
AAPL,0000320193,0000320193-21-000024,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239542324805.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000024/xslF345X03/wf-form4_161239542324805.xml,sec_edgar,2026-05-21 20:10:02.869270+00:00
AAPL,0000320193,0000320193-21-000023,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239535474705.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000023/xslF345X03/wf-form4_161239535474705.xml,sec_edgar,2026-05-21 20:10:02.869271+00:00
AAPL,0000320193,0000320193-21-000022,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239528138893.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000022/xslF345X03/wf-form4_161239528138893.xml,sec_edgar,2026-05-21 20:10:02.869272+00:00
AAPL,0000320193,0000320193-21-000021,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239515778792.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000021/xslF345X03/wf-form4_161239515778792.xml,sec_edgar,2026-05-21 20:10:02.869273+00:00
AAPL,0000320193,0000320193-21-000020,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239509434831.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000020/xslF345X03/wf-form4_161239509434831.xml,sec_edgar,2026-05-21 20:10:02.869274+00:00
AAPL,0000320193,0000320193-21-000019,2021-02-03,2021-02-01,4,xslF345X03/wf-form4_161239502964926.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000019/xslF345X03/wf-form4_161239502964926.xml,sec_edgar,2026-05-21 20:10:02.869275+00:00
AAPL,0000320193,0001193125-21-024892,2021-02-02,,FWP,d70069dfwp.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521024892/d70069dfwp.htm,sec_edgar,2026-05-21 20:10:02.869277+00:00
AAPL,0000320193,0001193125-21-025910,2021-02-02,,424B2,d66851d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521025910/d66851d424b2.htm,sec_edgar,2026-05-21 20:10:02.869276+00:00
AAPL,0000320193,0001193125-21-023836,2021-02-01,,424B2,d66851d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521023836/d66851d424b2.htm,sec_edgar,2026-05-21 20:10:02.869278+00:00
AAPL,0000320193,0000320193-21-000010,2021-01-28,2020-12-26,10-Q,aapl-20201226.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019321000010/aapl-20201226.htm,sec_edgar,2026-05-21 20:10:02.869279+00:00
AAPL,0000320193,0000320193-21-000009,2021-01-27,2021-01-27,8-K,aapl-20210127.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019321000009/aapl-20210127.htm,sec_edgar,2026-05-21 20:10:02.869280+00:00
AAPL,0000320193,0000320193-21-000004,2021-01-05,2021-01-04,4,xslF345X03/wf-form4_160988957683472.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000004/xslF345X03/wf-form4_160988957683472.xml,sec_edgar,2026-05-21 20:10:02.869281+00:00
AAPL,0000320193,0000320193-21-000003,2021-01-05,2021-01-04,3,xslF345X02/wf-form3_160988944878908.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019321000003/xslF345X02/wf-form3_160988944878908.xml,sec_edgar,2026-05-21 20:10:02.869284+00:00
AAPL,0000320193,0001193125-21-001989,2021-01-05,,DEFA14A,d767776ddefa14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521001989/d767776ddefa14a.htm,sec_edgar,2026-05-21 20:10:02.869285+00:00
AAPL,0000320193,0001193125-21-001987,2021-01-05,2021-02-23,DEF 14A,d767770ddef14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521001987/d767770ddef14a.htm,sec_edgar,2026-05-21 20:10:02.869288+00:00
AAPL,0000320193,0001193125-21-001982,2021-01-05,2020-12-29,8-K,d29637d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312521001982/d29637d8k.htm,sec_edgar,2026-05-21 20:10:02.869289+00:00
AAPL,0000320193,0000320193-20-000101,2020-11-17,2020-11-13,4,xslF345X03/wf-form4_160565582610158.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000101/xslF345X03/wf-form4_160565582610158.xml,sec_edgar,2026-05-21 20:10:02.869290+00:00
AAPL,0000320193,0000320193-20-000099,2020-11-05,2020-11-03,4,xslF345X03/wf-form4_160461904119340.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000099/xslF345X03/wf-form4_160461904119340.xml,sec_edgar,2026-05-21 20:10:02.869291+00:00
AAPL,0000320193,0000320193-20-000096,2020-10-30,2020-09-26,10-K,aapl-20200926.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/aapl-20200926.htm,sec_edgar,2026-05-21 20:10:02.869292+00:00
AAPL,0000320193,0000320193-20-000094,2020-10-29,2020-10-29,8-K,aapl-20201029.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000094/aapl-20201029.htm,sec_edgar,2026-05-21 20:10:02.869292+00:00
AAPL,0000320193,0000320193-20-000090,2020-10-19,2020-10-15,4,xslF345X03/wf-form4_160314673986899.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000090/xslF345X03/wf-form4_160314673986899.xml,sec_edgar,2026-05-21 20:10:02.869293+00:00
AAPL,0000320193,0000320193-20-000089,2020-10-19,2020-10-15,4,xslF345X03/wf-form4_160314661733333.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000089/xslF345X03/wf-form4_160314661733333.xml,sec_edgar,2026-05-21 20:10:02.869294+00:00
AAPL,0000320193,0000320193-20-000086,2020-10-13,2020-10-09,4,xslF345X03/wf-form4_160262821333467.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000086/xslF345X03/wf-form4_160262821333467.xml,sec_edgar,2026-05-21 20:10:02.869295+00:00
AAPL,0000320193,0000320193-20-000082,2020-10-05,2020-10-01,4,xslF345X03/wf-form4_160193701297920.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000082/xslF345X03/wf-form4_160193701297920.xml,sec_edgar,2026-05-21 20:10:02.869298+00:00
AAPL,0000320193,0000320193-20-000084,2020-10-05,2020-10-01,4,xslF345X03/wf-form4_160193720275669.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000084/xslF345X03/wf-form4_160193720275669.xml,sec_edgar,2026-05-21 20:10:02.869296+00:00
AAPL,0000320193,0000320193-20-000083,2020-10-05,2020-10-01,4,xslF345X03/wf-form4_160193715587800.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000083/xslF345X03/wf-form4_160193715587800.xml,sec_edgar,2026-05-21 20:10:02.869297+00:00
AAPL,0000320193,0000320193-20-000078,2020-09-29,2020-09-27,4,xslF345X03/wf-form4_160141899239637.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000078/xslF345X03/wf-form4_160141899239637.xml,sec_edgar,2026-05-21 20:10:02.869299+00:00
AAPL,0000320193,0000320193-20-000077,2020-09-29,2020-09-27,4,xslF345X03/wf-form4_160141893471775.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000077/xslF345X03/wf-form4_160141893471775.xml,sec_edgar,2026-05-21 20:10:02.869300+00:00
AAPL,0000320193,0000320193-20-000076,2020-09-29,2020-09-27,4,xslF345X03/wf-form4_160141889148665.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000076/xslF345X03/wf-form4_160141889148665.xml,sec_edgar,2026-05-21 20:10:02.869301+00:00
AAPL,0000320193,0000320193-20-000075,2020-09-29,2020-09-27,4,xslF345X03/wf-form4_160141884313005.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000075/xslF345X03/wf-form4_160141884313005.xml,sec_edgar,2026-05-21 20:10:02.869302+00:00
AAPL,0000320193,0000320193-20-000074,2020-09-29,2020-09-27,4,xslF345X03/wf-form4_160141879027128.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000074/xslF345X03/wf-form4_160141879027128.xml,sec_edgar,2026-05-21 20:10:02.869303+00:00
AAPL,0000320193,0000320193-20-000073,2020-09-29,2020-09-27,4,xslF345X03/wf-form4_160141863355452.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000073/xslF345X03/wf-form4_160141863355452.xml,sec_edgar,2026-05-21 20:10:02.869304+00:00
AAPL,0000320193,0000320193-20-000066,2020-08-25,2020-08-24,4,xslF345X03/wf-form4_159839550969947.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000066/xslF345X03/wf-form4_159839550969947.xml,sec_edgar,2026-05-21 20:10:02.869305+00:00
AAPL,0000320193,0000320193-20-000064,2020-08-24,2020-08-20,4,xslF345X03/wf-form4_159830825188983.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000064/xslF345X03/wf-form4_159830825188983.xml,sec_edgar,2026-05-21 20:10:02.869306+00:00
AAPL,0000320193,0001193125-20-225672,2020-08-20,2020-08-13,8-K,d937363d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520225672/d937363d8k.htm,sec_edgar,2026-05-21 20:10:02.869310+00:00
AAPL,0000320193,0001193125-20-220410,2020-08-14,,424B2,d23503d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520220410/d23503d424b2.htm,sec_edgar,2026-05-21 20:10:02.869311+00:00
AAPL,0000320193,0001193125-20-219289,2020-08-13,,FWP,d82525dfwp.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520219289/d82525dfwp.htm,sec_edgar,2026-05-21 20:10:02.869313+00:00
AAPL,0000320193,0001193125-20-218350,2020-08-13,,424B2,d23503d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520218350/d23503d424b2.htm,sec_edgar,2026-05-21 20:10:02.869314+00:00
AAPL,0000320193,0001193125-20-213158,2020-08-07,2020-08-03,8-K,d49399d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520213158/d49399d8k.htm,sec_edgar,2026-05-21 20:10:02.869315+00:00
AAPL,0000320193,0000320193-20-000062,2020-07-31,2020-06-27,10-Q,aapl-20200627.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/aapl-20200627.htm,sec_edgar,2026-05-21 20:10:02.869316+00:00
AAPL,0000320193,0000320193-20-000060,2020-07-30,2020-07-30,8-K,aapl-20200730.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000060/aapl-20200730.htm,sec_edgar,2026-05-21 20:10:02.869317+00:00
AAPL,0000320193,0000320193-20-000056,2020-05-12,2020-05-08,4,xslF345X03/wf-form4_158932261319105.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000056/xslF345X03/wf-form4_158932261319105.xml,sec_edgar,2026-05-21 20:10:02.869317+00:00
AAPL,0000320193,0001193125-20-139112,2020-05-11,2020-05-04,8-K,d926511d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520139112/d926511d8k.htm,sec_edgar,2026-05-21 20:10:02.869318+00:00
AAPL,0000320193,0001193125-20-133777,2020-05-05,,424B2,d926392d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520133777/d926392d424b2.htm,sec_edgar,2026-05-21 20:10:02.869320+00:00
AAPL,0000320193,0001193125-20-132661,2020-05-05,,FWP,d926508dfwp.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520132661/d926508dfwp.htm,sec_edgar,2026-05-21 20:10:02.869321+00:00
AAPL,0000320193,0001193125-20-131780,2020-05-04,,424B2,d926392d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520131780/d926392d424b2.htm,sec_edgar,2026-05-21 20:10:02.869322+00:00
AAPL,0000320193,0000320193-20-000052,2020-05-01,2020-03-28,10-Q,a10-qq220203282020.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/a10-qq220203282020.htm,sec_edgar,2026-05-21 20:10:02.869323+00:00
AAPL,0000320193,0000320193-20-000054,2020-04-30,2020-04-28,4,xslF345X03/wf-form4_158829658358801.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000054/xslF345X03/wf-form4_158829658358801.xml,sec_edgar,2026-05-21 20:10:02.869324+00:00
AAPL,0000320193,0000320193-20-000050,2020-04-30,2020-04-30,8-K,a8-kq220203282020.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000050/a8-kq220203282020.htm,sec_edgar,2026-05-21 20:10:02.869325+00:00
AAPL,0000320193,0000320193-20-000045,2020-04-17,2020-04-15,4,xslF345X03/wf-form4_158716268511263.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000045/xslF345X03/wf-form4_158716268511263.xml,sec_edgar,2026-05-21 20:10:02.869326+00:00
AAPL,0000320193,0000320193-20-000044,2020-04-17,2020-04-15,4,xslF345X03/wf-form4_158716262832690.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000044/xslF345X03/wf-form4_158716262832690.xml,sec_edgar,2026-05-21 20:10:02.869327+00:00
AAPL,0000320193,0000320193-20-000041,2020-04-09,2020-04-07,4,xslF345X03/wf-form4_158647142758084.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000041/xslF345X03/wf-form4_158647142758084.xml,sec_edgar,2026-05-21 20:10:02.869327+00:00
AAPL,0000320193,0000320193-20-000038,2020-04-03,2020-04-01,4,xslF345X03/wf-form4_158595302992961.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000038/xslF345X03/wf-form4_158595302992961.xml,sec_edgar,2026-05-21 20:10:02.869335+00:00
AAPL,0000320193,0000320193-20-000039,2020-04-03,2020-04-01,4,xslF345X03/wf-form4_158595308536827.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000039/xslF345X03/wf-form4_158595308536827.xml,sec_edgar,2026-05-21 20:10:02.869328+00:00
AAPL,0000320193,0000320193-20-000035,2020-02-28,2020-02-26,4,xslF345X03/wf-form4_158293300685250.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000035/xslF345X03/wf-form4_158293300685250.xml,sec_edgar,2026-05-21 20:10:02.869336+00:00
AAPL,0000320193,0000320193-20-000034,2020-02-28,2020-02-26,4,xslF345X03/wf-form4_158293293482087.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000034/xslF345X03/wf-form4_158293293482087.xml,sec_edgar,2026-05-21 20:10:02.869337+00:00
AAPL,0000320193,0000320193-20-000033,2020-02-28,2020-02-26,4,xslF345X03/wf-form4_158293286599770.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000033/xslF345X03/wf-form4_158293286599770.xml,sec_edgar,2026-05-21 20:10:02.869340+00:00
AAPL,0000320193,0000320193-20-000032,2020-02-28,2020-02-26,4,xslF345X03/wf-form4_158293278709070.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000032/xslF345X03/wf-form4_158293278709070.xml,sec_edgar,2026-05-21 20:10:02.869341+00:00
AAPL,0000320193,0000320193-20-000031,2020-02-28,2020-02-26,4,xslF345X03/wf-form4_158293272634137.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000031/xslF345X03/wf-form4_158293272634137.xml,sec_edgar,2026-05-21 20:10:02.869342+00:00
AAPL,0000320193,0000320193-20-000030,2020-02-28,2020-02-26,4,xslF345X03/wf-form4_158293266204383.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000030/xslF345X03/wf-form4_158293266204383.xml,sec_edgar,2026-05-21 20:10:02.869342+00:00
AAPL,0000320193,0001193125-20-050884,2020-02-27,2020-02-26,8-K,d865740d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520050884/d865740d8k.htm,sec_edgar,2026-05-21 20:10:02.869343+00:00
AAPL,0000320193,0001193125-20-039203,2020-02-18,2020-02-17,8-K,d845033d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520039203/d845033d8k.htm,sec_edgar,2026-05-21 20:10:02.869344+00:00
AAPL,0000320193,0001193125-20-038381,2020-02-14,,SC 13G/A,d852265dsc13ga.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520038381/d852265dsc13ga.htm,sec_edgar,2026-05-21 20:10:02.869345+00:00
AAPL,0000320193,0001104659-20-018528,2020-02-12,,SC 13G/A,tv01779-appleinc.htm,https://www.sec.gov/Archives/edgar/data/320193/000110465920018528/tv01779-appleinc.htm,sec_edgar,2026-05-21 20:10:02.869347+00:00
AAPL,0000320193,0000834237-20-008795,2020-02-10,,SC 13G/A,us0378331005_020720.txt,https://www.sec.gov/Archives/edgar/data/320193/000083423720008795/us0378331005_020720.txt,sec_edgar,2026-05-21 20:10:02.869348+00:00
AAPL,0000320193,0001193125-20-026822,2020-02-06,,SD,d877299dsd.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520026822/d877299dsd.htm,sec_edgar,2026-05-21 20:10:02.869348+00:00
AAPL,0000320193,0000320193-20-000020,2020-02-04,2020-02-01,4,xslF345X03/wf-form4_158085920919420.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000020/xslF345X03/wf-form4_158085920919420.xml,sec_edgar,2026-05-21 20:10:02.869352+00:00
AAPL,0000320193,0000320193-20-000019,2020-02-04,2020-02-01,4,xslF345X03/wf-form4_158085915125497.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000019/xslF345X03/wf-form4_158085915125497.xml,sec_edgar,2026-05-21 20:10:02.869353+00:00
AAPL,0000320193,0000320193-20-000018,2020-02-04,2020-02-01,4,xslF345X03/wf-form4_158085910047342.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000018/xslF345X03/wf-form4_158085910047342.xml,sec_edgar,2026-05-21 20:10:02.869354+00:00
AAPL,0000320193,0000320193-20-000021,2020-02-04,2020-02-01,4,xslF345X03/wf-form4_158085927075591.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000021/xslF345X03/wf-form4_158085927075591.xml,sec_edgar,2026-05-21 20:10:02.869352+00:00
AAPL,0000320193,0000320193-20-000023,2020-02-04,2020-02-01,4,xslF345X03/wf-form4_158085938309797.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000023/xslF345X03/wf-form4_158085938309797.xml,sec_edgar,2026-05-21 20:10:02.869350+00:00
AAPL,0000320193,0000320193-20-000022,2020-02-04,2020-02-01,4,xslF345X03/wf-form4_158085933339951.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000022/xslF345X03/wf-form4_158085933339951.xml,sec_edgar,2026-05-21 20:10:02.869351+00:00
AAPL,0000320193,0000320193-20-000011,2020-01-29,2020-01-27,4,xslF345X03/wf-form4_158034061831540.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000011/xslF345X03/wf-form4_158034061831540.xml,sec_edgar,2026-05-21 20:10:02.869355+00:00
AAPL,0000320193,0000320193-20-000010,2020-01-29,2019-12-28,10-Q,a10-qq1202012282019.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/a10-qq1202012282019.htm,sec_edgar,2026-05-21 20:10:02.869359+00:00
AAPL,0000320193,0000320193-20-000008,2020-01-28,2020-01-28,8-K,a8-kq1202012282019.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000008/a8-kq1202012282019.htm,sec_edgar,2026-05-21 20:10:02.869360+00:00
AAPL,0000320193,0001214659-20-000610,2020-01-27,,PX14A6G,j127200px14a6g.htm,https://www.sec.gov/Archives/edgar/data/320193/000121465920000610/j127200px14a6g.htm,sec_edgar,2026-05-21 20:10:02.869361+00:00
AAPL,0000320193,0001387131-20-000386,2020-01-22,,PX14A6G,aapl-px14a6g_022620.htm,https://www.sec.gov/Archives/edgar/data/320193/000138713120000386/aapl-px14a6g_022620.htm,sec_edgar,2026-05-21 20:10:02.869362+00:00
AAPL,0000320193,0001193125-20-001452,2020-01-03,,DEFA14A,d799146ddefa14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520001452/d799146ddefa14a.htm,sec_edgar,2026-05-21 20:10:02.869363+00:00
AAPL,0000320193,0001193125-20-001450,2020-01-03,2020-02-26,DEF 14A,d799303ddef14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312520001450/d799303ddef14a.htm,sec_edgar,2026-05-21 20:10:02.869364+00:00
AAPL,0000320193,0000320193-20-000002,2020-01-02,2019-12-27,4,xslF345X03/wf-form4_157800786035380.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019320000002/xslF345X03/wf-form4_157800786035380.xml,sec_edgar,2026-05-21 20:10:02.869365+00:00
AAPL,0000320193,0001354457-19-000604,2019-11-15,,CERT,8A_Cert_AAPL.pdf,https://www.sec.gov/Archives/edgar/data/320193/000135445719000604/8A_Cert_AAPL.pdf,sec_edgar,2026-05-21 20:10:02.869366+00:00
AAPL,0000320193,0001193125-19-292825,2019-11-15,,8-A12B,d827578d8a12b.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312519292825/d827578d8a12b.htm,sec_edgar,2026-05-21 20:10:02.869367+00:00
AAPL,0000320193,0001193125-19-292676,2019-11-15,2019-11-07,8-K,d828969d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312519292676/d828969d8k.htm,sec_edgar,2026-05-21 20:10:02.869368+00:00
AAPL,0000320193,0000320193-19-000123,2019-11-14,2019-11-13,4,xslF345X03/wf-form4_157377424820890.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019319000123/xslF345X03/wf-form4_157377424820890.xml,sec_edgar,2026-05-21 20:10:02.869369+00:00
AAPL,0000320193,0001193125-19-288412,2019-11-08,,424B2,d804226d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312519288412/d804226d424b2.htm,sec_edgar,2026-05-21 20:10:02.869370+00:00
AAPL,0000320193,0001193125-19-286514,2019-11-07,,424B2,d804226d424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312519286514/d804226d424b2.htm,sec_edgar,2026-05-21 20:10:02.869374+00:00
AAPL,0000320193,0001193125-19-287351,2019-11-07,,FWP,d826022dfwp.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312519287351/d826022dfwp.htm,sec_edgar,2026-05-21 20:10:02.869373+00:00
AAPL,0000320193,0000320193-19-000121,2019-11-07,2019-11-05,4,xslF345X03/wf-form4_157316940649990.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019319000121/xslF345X03/wf-form4_157316940649990.xml,sec_edgar,2026-05-21 20:10:02.869371+00:00
AAPL,0000320193,0001193125-19-280516,2019-10-31,,S-8 POS,d800564ds8pos.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312519280516/d800564ds8pos.htm,sec_edgar,2026-05-21 20:10:02.869375+00:00
AAPL,0000320193,0000320193-19-000119,2019-10-31,2019-09-28,10-K,a10-k20199282019.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/a10-k20199282019.htm,sec_edgar,2026-05-21 20:10:02.869376+00:00
AAPL,0000320193,0000320193-19-000117,2019-10-30,2019-10-30,8-K,a8-kq420199282019.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019319000117/a8-kq420199282019.htm,sec_edgar,2026-05-21 20:10:02.869377+00:00
AAPL,0000320193,0000320193-19-000113,2019-10-17,2019-10-15,4,xslF345X03/wf-form4_157135154697018.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019319000113/xslF345X03/wf-form4_157135154697018.xml,sec_edgar,2026-05-21 20:10:02.869378+00:00
AAPL,0000320193,0000320193-19-000112,2019-10-17,2019-10-15,4,xslF345X03/wf-form4_157135144806488.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019319000112/xslF345X03/wf-form4_157135144806488.xml,sec_edgar,2026-05-21 20:10:02.869380+00:00
AAPL,0000320193,0000320193-19-000109,2019-10-09,2019-10-07,4,xslF345X03/wf-form4_157066032478147.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019319000109/xslF345X03/wf-form4_157066032478147.xml,sec_edgar,2026-05-21 20:10:02.869382+00:00
AAPL,0000320193,0000320193-19-000107,2019-10-03,2019-10-01,4,xslF345X03/wf-form4_157014197957378.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019319000107/xslF345X03/wf-form4_157014197957378.xml,sec_edgar,2026-05-21 20:10:02.869382+00:00
